Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2018-09;0087734004;Clermont-Ferrand;21;392;94.64
2018-09;0087756056;Nice;79;836;90.55
2018-09;0087764001;Montélimar;36;339;89.38
2018-09;0087784009;Perpignan;17;307;94.46
2019-09;0087111849;Marne-la-Vallée Chessy;47;695;93.24
2019-09;0087141002;Nancy;48;613;92.17
2019-09;0087192039;Metz Ville;21;317;93.38
2019-09;0087300822;Belfort - Montbéliard TGV;11;328;96.65
2019-09;0087313882;TGV Haute Picardie;39;640;93.91
2019-09;0087411017;Rouen Rive Droite;38;400;90.5
2019-09;0087444265;Lisieux;6;234;97.44
2019-09;0087484006;Angers Saint-Laud;36;655;94.5
2019-09;0087486019;La Roche-sur-Yon;30;316;90.51
2019-09;0087543009;Orléans;25;656;96.19
2019-09;0087571240;Saint-Pierre-des-Corps;19;616;96.92
2019-09;0087575001;Poitiers;28;591;95.26
2019-09;0087576207;Bourges;3;198;98.48
2019-09;0087586008;Agen;25;329;92.4
2019-09;0087594002;Brive-la-Gaillarde;8;434;98.16
2019-09;0087615286;Carcassonne;7;296;97.64
2019-09;0087673400;Biarritz;14;357;96.08
2019-09;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;8;243;96.71
2019-09;0087696005;Nevers;12;233;94.85
2019-09;0087722025;Lyon Perrache;12;308;96.1
2019-09;0087723197;Lyon Part Dieu;22;375;94.13
2019-09;0087732008;Vichy;14;325;95.69
2019-09;0087734004;Clermont-Ferrand;24;395;93.92
2019-09;0087741728;Moûtiers - Salins - Brides-les-Bains;3;150;98.0
2019-09;0087741793;Bourg-Saint-Maurice;8;156;94.87
2019-09;0087743005;Bourg-en-Bresse;11;400;97.25
2019-09;0087745000;Bellegarde;19;415;95.42
2019-09;0087751008;Marseille Saint-Charles;49;675;92.74
2019-09;0087755009;Toulon;29;633;95.42
2019-09;0087756056;Nice;76;815;90.67
2019-09;0087757625;Cannes;75;594;87.37
2019-09;0087773200;Sète;32;377;91.51
2019-09;0087775007;Nîmes;33;719;95.41
2019-09;0087781005;Béziers;24;398;93.97
2020-09;0087171009;Reims;8;699;98.86
